CAMPAÑA FINAL;MES;BASE;Altas;Ingresos
Atento  Segundo Anillo;1/08/2024;Terminales;10; $ 11.650.320 
Atento  Segundo Anillo;1/09/2024;Terminales;9; $ 10.329.170 
Atento  Segundo Anillo;1/10/2024;Terminales;13; $ 15.019.150 
Atento  Segundo Anillo;1/11/2024;Terminales;13; $ 15.019.150 
Atento  Segundo Anillo;1/12/2024;Terminales;17; $ 20.040.000 
Atento  Segundo Anillo;1/01/2024;UG Fijo;135; $ 2.153.440 
Atento  Segundo Anillo;1/02/2024;UG Fijo;63; $ 1.007.086 
Atento  Segundo Anillo;1/03/2024;UG Fijo;72; $ 1.152.000 
Atento  Segundo Anillo;1/04/2024;UG Fijo;67; $ 1.079.021 
Atento  Segundo Anillo;1/05/2024;UG Fijo;67; $ 1.079.021 
Atento  Segundo Anillo;1/06/2024;UG Fijo;67; $ 1.079.021 
Atento  Segundo Anillo;1/07/2024;UG Fijo;67; $ 1.079.021 
Atento  Segundo Anillo;1/08/2024;UG Fijo;67; $ 1.079.021 
Atento  Segundo Anillo;1/09/2024;UG Fijo;67; $ 1.079.021 
Atento  Segundo Anillo;1/10/2024;UG Fijo;67; $ 1.079.040 
Atento  Segundo Anillo;1/11/2024;UG Fijo;67; $ 1.079.040 
Atento  Segundo Anillo;1/12/2024;UG Fijo;67; $ 1.079.040 
Atento  Segundo Anillo;1/02/2024;UG Móvil;14; $ 140.000 
Atento  Segundo Anillo;1/04/2024;UG Móvil;0; $ -   
Atento  Segundo Anillo;1/05/2024;UG Móvil;0; $ -   
Atento  Segundo Anillo;1/06/2024;UG Móvil;0; $ -   
Atento  Segundo Anillo;1/07/2024;UG Móvil;0; $ -   
Atento  Segundo Anillo;1/08/2024;UG Móvil;0; $ -   
Atento  Segundo Anillo;1/09/2024;UG Móvil;0; $ -   
Atento  Segundo Anillo;1/10/2024;UG Móvil;0; $ -   
Atento  Segundo Anillo;1/11/2024;UG Móvil;0; $ -   
Atento  Segundo Anillo;1/12/2024;UG Móvil;0; $ -   
Atento  Segundo Anillo;1/01/2024;Ultra WiFi;200; $ 29.891.686 
Atento  Segundo Anillo;1/02/2024;Ultra WiFi;77; $ 11.503.826 
Atento  Segundo Anillo;1/03/2024;Ultra WiFi;105; $ 15.756.708 
Atento  Segundo Anillo;1/04/2024;Ultra WiFi;198; $ 29.590.740 
Atento  Segundo Anillo;1/05/2024;Ultra WiFi;233; $ 34.954.363 
Atento  Segundo Anillo;1/06/2024;Ultra WiFi;241; $ 36.091.628 
Atento  Segundo Anillo;1/07/2024;Ultra WiFi;241; $ 36.091.628 
Atento  Segundo Anillo;1/08/2024;Ultra WiFi;213; $ 31.946.181 
Atento  Segundo Anillo;1/09/2024;Ultra WiFi;194; $ 31.946.181 
Atento  Segundo Anillo;1/10/2024;Ultra WiFi;190; $ 31.323.204 
Atento  Segundo Anillo;1/11/2024;Ultra WiFi;190; $ 31.323.204 
Atento  Segundo Anillo;1/12/2024;Ultra WiFi;216; $ 35.640.000 
Atento Proactivo;1/01/2024;Adicionales;160; $ 2.787.680 
Atento Proactivo;1/02/2024;Adicionales;151; $ 2.630.873 
Atento Proactivo;1/03/2024;Adicionales;144; $ 2.508.912 
Atento Proactivo;1/04/2024;Adicionales;146; $ 2.543.758 
Atento Proactivo;1/05/2024;Adicionales;417; $ 7.265.391 
Atento Proactivo;1/06/2024;Adicionales;522; $ 9.094.806 
Atento Proactivo;1/07/2024;Adicionales;1060; $ 18.468.380 
Atento Proactivo;1/08/2024;Adicionales;1250; $ 21.778.750 
Atento Proactivo;1/09/2024;Adicionales;1800; $ 31.361.400 
Atento Proactivo;1/10/2024;Adicionales;1950; $ 33.974.850 
Atento Proactivo;1/11/2024;Adicionales;1400; $ 24.392.200 
Atento Proactivo;1/12/2024;Adicionales;1400; $ 24.392.200 
Atento Proactivo;1/01/2024;Convergencia Fijo;4; $ -   
Atento Proactivo;1/02/2024;Convergencia Fijo;4; $ -   
Atento Proactivo;1/03/2024;Convergencia Fijo;5; $ -   
Atento Proactivo;1/04/2024;Convergencia Fijo;5; $ -   
Atento Proactivo;1/05/2024;Convergencia Fijo;11; $ -   
Atento Proactivo;1/06/2024;Convergencia Fijo;9; $ -   
Atento Proactivo;1/07/2024;Convergencia Fijo;9; $ -   
Atento Proactivo;1/08/2024;Convergencia Fijo;3; $ -   
Atento Proactivo;1/09/2024;Convergencia Fijo;3; $ -   
Atento Proactivo;1/10/2024;Convergencia Fijo;3; $ -   
Atento Proactivo;1/11/2024;Convergencia Fijo;3; $ -   
Atento Proactivo;1/12/2024;Convergencia Fijo;3; $ -   
Atento Proactivo;1/03/2024;Convergencia Móvil;0; $ -   
Atento Proactivo;1/04/2024;Convergencia Móvil;0; $ -   
Atento Proactivo;1/05/2024;Convergencia Móvil;0; $ -   
Atento Proactivo;1/06/2024;Convergencia Móvil;0; $ -   
Atento Proactivo;1/07/2024;Convergencia Móvil;0; $ -   
Atento Proactivo;1/09/2024;Convergencia Móvil;0; $ -   
Atento Proactivo;1/10/2024;Convergencia Móvil;0; $ -   
Atento Proactivo;1/11/2024;Convergencia Móvil;0; $ -   
Atento Proactivo;1/12/2024;Convergencia Móvil;2; $ -   
Atento Proactivo;1/11/2024;Habilitador Internet;37; $ 3.534.802 
Atento Proactivo;1/12/2024;Habilitador Internet;36; $ -   
Atento Proactivo;1/03/2024;Línea Nueva;0; $ -   
Atento Proactivo;1/04/2024;Línea Nueva;0; $ -   
Atento Proactivo;1/05/2024;Línea Nueva;0; $ -   
Atento Proactivo;1/06/2024;Línea Nueva;0; $ -   
Atento Proactivo;1/07/2024;Línea Nueva;0; $ -   
Atento Proactivo;1/08/2024;Línea Nueva;0; $ -   
Atento Proactivo;1/09/2024;Línea Nueva;0; $ -   
Atento Proactivo;1/10/2024;Línea Nueva;0; $ -   
Atento Proactivo;1/11/2024;Línea Nueva;0; $ -   
Atento Proactivo;1/12/2024;Línea Nueva;0; $ -   
Atento Proactivo;1/03/2024;Migraciones;0; $ -   
Atento Proactivo;1/04/2024;Migraciones;0; $ -   
Atento Proactivo;1/05/2024;Migraciones;0; $ -   
Atento Proactivo;1/06/2024;Migraciones;0; $ -   
Atento Proactivo;1/07/2024;Migraciones;0; $ -   
Atento Proactivo;1/08/2024;Migraciones;0; $ -   
Atento Proactivo;1/09/2024;Migraciones;0; $ -   
Atento Proactivo;1/10/2024;Migraciones;0; $ -   
Atento Proactivo;1/11/2024;Migraciones;0; $ -   
Atento Proactivo;1/12/2024;Migraciones;0; $ -   
Atento Proactivo;1/03/2024;Portabilidad Pospago;0; $ -   
Atento Proactivo;1/04/2024;Portabilidad Pospago;0; $ -   
Atento Proactivo;1/05/2024;Portabilidad Pospago;0; $ -   
Atento Proactivo;1/06/2024;Portabilidad Pospago;0; $ -   
Atento Proactivo;1/07/2024;Portabilidad Pospago;0; $ -   
Atento Proactivo;1/08/2024;Portabilidad Pospago;0; $ -   
Atento Proactivo;1/09/2024;Portabilidad Pospago;0; $ -   
Atento Proactivo;1/10/2024;Portabilidad Pospago;0; $ -   
Atento Proactivo;1/11/2024;Portabilidad Pospago;0; $ -   
Atento Proactivo;1/12/2024;Portabilidad Pospago;0; $ -   
Atento Proactivo;1/01/2024;Servicios Fijo;34; $ 999.022 
Atento Proactivo;1/02/2024;Servicios Fijo;34; $ 999.022 
Atento Proactivo;1/03/2024;Servicios Fijo;35; $ 1.028.405 
Atento Proactivo;1/04/2024;Servicios Fijo;38; $ 1.116.554 
Atento Proactivo;1/05/2024;Servicios Fijo;75; $ 2.203.725 
Atento Proactivo;1/06/2024;Servicios Fijo;45; $ 1.322.235 
Atento Proactivo;1/07/2024;Servicios Fijo;60; $ 1.762.980 
Atento Proactivo;1/08/2024;Servicios Fijo;75; $ 2.203.725 
Atento Proactivo;1/09/2024;Servicios Fijo;75; $ 2.203.725 
Atento Proactivo;1/10/2024;Servicios Fijo;125; $ 3.672.875 
Atento Proactivo;1/11/2024;Servicios Fijo;120; $ 3.525.960 
Atento Proactivo;1/12/2024;Servicios Fijo;50; $ 1.469.150 
Atento Proactivo;1/01/2024;Tecnología;8; $ 1.958.115 
Atento Proactivo;1/02/2024;Tecnología;7; $ 1.826.004 
Atento Proactivo;1/03/2024;Tecnología;9; $ 2.279.616 
Atento Proactivo;1/04/2024;Tecnología;7; $ 1.826.589 
Atento Proactivo;1/05/2024;Tecnología;14; $ 3.698.874 
Atento Proactivo;1/06/2024;Tecnología;12; $ 3.064.934 
Atento Proactivo;1/07/2024;Tecnología;16; $ 4.281.000 
Atento Proactivo;1/08/2024;Tecnología;10; $ 2.500.000 
Atento Proactivo;1/09/2024;Tecnología;11; $ 2.826.484 
Atento Proactivo;1/10/2024;Tecnología;10; $ 2.700.000 
Atento Proactivo;1/11/2024;Tecnología;12; $ 3.000.000 
Atento Proactivo;1/12/2024;Tecnología;13; $ 3.500.000 
Atento Proactivo;1/01/2024;Terminales;0; $ -   
Atento Proactivo;1/02/2024;Terminales;0; $ -   
Atento Proactivo;1/03/2024;Terminales;0; $ -   
Atento Proactivo;1/04/2024;Terminales;0; $ -   
Atento Proactivo;1/05/2024;Terminales;0; $ -   
Atento Proactivo;1/06/2024;Terminales;0; $ -   
Atento Proactivo;1/07/2024;Terminales;0; $ -   
Atento Proactivo;1/09/2024;Terminales;3; $ 3.000.000 
Atento Proactivo;1/10/2024;Terminales;3; $ 3.000.000 
Atento Proactivo;1/11/2024;Terminales;3; $ 4.000.000 
Atento Proactivo;1/12/2024;Terminales;8; $ 9.000.000 
Atento Proactivo;1/01/2024;UG Fijo;37; $ 592.475 
Atento Proactivo;1/02/2024;UG Fijo;35; $ 553.344 
Atento Proactivo;1/03/2024;UG Fijo;43; $ 688.000 
Atento Proactivo;1/04/2024;UG Fijo;43; $ 691.680 
Atento Proactivo;1/05/2024;UG Fijo;86; $ 1.881.370 
Atento Proactivo;1/06/2024;UG Fijo;86; $ 1.881.370 
Atento Proactivo;1/07/2024;UG Fijo;138; $ 1.729.200 
Atento Proactivo;1/08/2024;UG Fijo;138; $ 1.729.200 
Atento Proactivo;1/09/2024;UG Fijo;138; $ 1.729.200 
Atento Proactivo;1/10/2024;UG Fijo;138; $ 2.200.000 
Atento Proactivo;1/11/2024;UG Fijo;138; $ 2.200.000 
Atento Proactivo;1/12/2024;UG Fijo;138; $ 2.200.000 
Atento Proactivo;1/03/2024;UG Móvil;588; $ 6.000.000 
Atento Proactivo;1/04/2024;UG Móvil;588; $ 6.000.000 
Atento Proactivo;1/05/2024;UG Móvil;1175; $ 12.000.000 
Atento Proactivo;1/06/2024;UG Móvil;1175; $ 12.000.000 
Atento Proactivo;1/07/2024;UG Móvil;1469; $ 15.000.000 
Atento Proactivo;1/08/2024;UG Móvil;1469; $ 15.000.000 
Atento Proactivo;1/09/2024;UG Móvil;1469; $ 15.000.000 
Atento Proactivo;1/10/2024;UG Móvil;1469; $ 15.000.000 
Atento Proactivo;1/11/2024;UG Móvil;1469; $ 15.000.000 
Atento Proactivo;1/12/2024;UG Móvil;1469; $ 15.000.000 
Atento Proactivo;1/01/2024;Ultra WiFi;118; $ 17.623.037 
Atento Proactivo;1/02/2024;Ultra WiFi;110; $ 16.434.037 
Atento Proactivo;1/03/2024;Ultra WiFi;137; $ 20.516.547 
Atento Proactivo;1/04/2024;Ultra WiFi;110; $ 16.439.300 
Atento Proactivo;1/05/2024;Ultra WiFi;222; $ 33.289.870 
Atento Proactivo;1/06/2024;Ultra WiFi;184; $ 27.584.407 
Atento Proactivo;1/07/2024;Ultra WiFi;257; $ 38.529.000 
Atento Proactivo;1/08/2024;Ultra WiFi;150; $ 22.500.000 
Atento Proactivo;1/09/2024;Ultra WiFi;154; $ 25.438.359 
Atento Proactivo;1/10/2024;Ultra WiFi;147; $ 24.300.000 
Atento Proactivo;1/11/2024;Ultra WiFi;164; $ 27.000.000 
Atento Proactivo;1/12/2024;Ultra WiFi;191; $ 31.500.000 
Atento Swat Bogotá;1/01/2024;Adicionales;1073; $ 18.694.879 
Atento Swat Bogotá;1/02/2024;Adicionales;1242; $ 21.639.366 
Atento Swat Bogotá;1/03/2024;Adicionales;1426; $ 24.845.198 
Atento Swat Bogotá;1/04/2024;Adicionales;1447; $ 25.211.081 
Atento Swat Bogotá;1/05/2024;Adicionales;1404; $ 24.461.892 
Atento Swat Bogotá;1/06/2024;Adicionales;1568; $ 27.319.264 
Atento Swat Bogotá;1/07/2024;Adicionales;1920; $ 33.452.160 
Atento Swat Bogotá;1/08/2024;Adicionales;1546; $ 26.935.958 
Atento Swat Bogotá;1/09/2024;Adicionales;1660; $ 28.922.180 
Atento Swat Bogotá;1/10/2024;Adicionales;1798; $ 31.326.554 
Atento Swat Bogotá;1/11/2024;Adicionales;1440; $ 25.089.120 
Atento Swat Bogotá;1/12/2024;Adicionales;1440; $ 25.089.120 
Atento Swat Bogotá;1/01/2024;Convergencia Fijo;28; $ -   
Atento Swat Bogotá;1/02/2024;Convergencia Fijo;33; $ -   
Atento Swat Bogotá;1/03/2024;Convergencia Fijo;52; $ -   
Atento Swat Bogotá;1/04/2024;Convergencia Fijo;53; $ -   
Atento Swat Bogotá;1/05/2024;Convergencia Fijo;48; $ -   
Atento Swat Bogotá;1/06/2024;Convergencia Fijo;42; $ -   
Atento Swat Bogotá;1/07/2024;Convergencia Fijo;33; $ -   
Atento Swat Bogotá;1/08/2024;Convergencia Fijo;33; $ -   
Atento Swat Bogotá;1/09/2024;Convergencia Fijo;33; $ -   
Atento Swat Bogotá;1/10/2024;Convergencia Fijo;36; $ -   
Atento Swat Bogotá;1/11/2024;Convergencia Fijo;28; $ -   
Atento Swat Bogotá;1/12/2024;Convergencia Fijo;28; $ -   
Atento Swat Bogotá;1/01/2024;Convergencia Móvil;29; $ -   
Atento Swat Bogotá;1/02/2024;Convergencia Móvil;18; $ -   
Atento Swat Bogotá;1/03/2024;Convergencia Móvil;27; $ -   
Atento Swat Bogotá;1/04/2024;Convergencia Móvil;24; $ -   
Atento Swat Bogotá;1/05/2024;Convergencia Móvil;22; $ -   
Atento Swat Bogotá;1/06/2024;Convergencia Móvil;10; $ -   
Atento Swat Bogotá;1/07/2024;Convergencia Móvil;7; $ -   
Atento Swat Bogotá;1/09/2024;Convergencia Móvil;10; $ -   
Atento Swat Bogotá;1/10/2024;Convergencia Móvil;16; $ -   
Atento Swat Bogotá;1/12/2024;Convergencia Móvil;9; $ -   
Atento Swat Bogotá;1/11/2024;Convergencia Móvil;9; $ -   
Atento Swat Bogotá;1/11/2024;Habilitador Internet;130; $ 12.419.574 
Atento Swat Bogotá;1/12/2024;Habilitador Internet;127; $ -   
Atento Swat Bogotá;1/01/2024;Línea Nueva;5; $ 167.600 
Atento Swat Bogotá;1/02/2024;Línea Nueva;3; $ 100.560 
Atento Swat Bogotá;1/03/2024;Línea Nueva;5; $ 167.600 
Atento Swat Bogotá;1/04/2024;Línea Nueva;4; $ 134.080 
Atento Swat Bogotá;1/05/2024;Línea Nueva;3; $ 100.560 
Atento Swat Bogotá;1/06/2024;Línea Nueva;3; $ 100.560 
Atento Swat Bogotá;1/07/2024;Línea Nueva;3; $ 100.560 
Atento Swat Bogotá;1/08/2024;Línea Nueva;3; $ 100.560 
Atento Swat Bogotá;1/09/2024;Línea Nueva;3; $ 100.560 
Atento Swat Bogotá;1/10/2024;Línea Nueva;2; $ 67.040 
Atento Swat Bogotá;1/11/2024;Línea Nueva;2; $ 67.040 
Atento Swat Bogotá;1/12/2024;Línea Nueva;3; $ 100.560 
Atento Swat Bogotá;1/01/2024;Migraciones;115; $ 3.854.800 
Atento Swat Bogotá;1/02/2024;Migraciones;70; $ 2.346.400 
Atento Swat Bogotá;1/03/2024;Migraciones;96; $ 3.217.920 
Atento Swat Bogotá;1/04/2024;Migraciones;83; $ 2.782.160 
Atento Swat Bogotá;1/05/2024;Migraciones;78; $ 2.614.560 
Atento Swat Bogotá;1/06/2024;Migraciones;69; $ 2.312.880 
Atento Swat Bogotá;1/07/2024;Migraciones;74; $ 2.480.480 
Atento Swat Bogotá;1/08/2024;Migraciones;73; $ 2.446.960 
Atento Swat Bogotá;1/09/2024;Migraciones;71; $ 2.379.920 
Atento Swat Bogotá;1/10/2024;Migraciones;57; $ 1.910.640 
Atento Swat Bogotá;1/11/2024;Migraciones;52; $ 1.743.040 
Atento Swat Bogotá;1/12/2024;Migraciones;55; $ 1.843.600 
Atento Swat Bogotá;1/01/2024;Portabilidad Pospago;94; $ 3.150.880 
Atento Swat Bogotá;1/02/2024;Portabilidad Pospago;70; $ 2.346.400 
Atento Swat Bogotá;1/03/2024;Portabilidad Pospago;98; $ 3.284.960 
Atento Swat Bogotá;1/04/2024;Portabilidad Pospago;86; $ 2.882.720 
Atento Swat Bogotá;1/05/2024;Portabilidad Pospago;80; $ 2.681.600 
Atento Swat Bogotá;1/06/2024;Portabilidad Pospago;71; $ 2.379.920 
Atento Swat Bogotá;1/07/2024;Portabilidad Pospago;76; $ 2.547.520 
Atento Swat Bogotá;1/08/2024;Portabilidad Pospago;74; $ 2.480.480 
Atento Swat Bogotá;1/09/2024;Portabilidad Pospago;73; $ 2.446.960 
Atento Swat Bogotá;1/10/2024;Portabilidad Pospago;59; $ 1.977.680 
Atento Swat Bogotá;1/11/2024;Portabilidad Pospago;54; $ 1.810.080 
Atento Swat Bogotá;1/12/2024;Portabilidad Pospago;61; $ 2.044.720 
Atento Swat Bogotá;1/01/2024;Servicios Fijo;225; $ 6.611.175 
Atento Swat Bogotá;1/02/2024;Servicios Fijo;282; $ 8.286.006 
Atento Swat Bogotá;1/03/2024;Servicios Fijo;350; $ 10.284.050 
Atento Swat Bogotá;1/04/2024;Servicios Fijo;371; $ 10.901.093 
Atento Swat Bogotá;1/05/2024;Servicios Fijo;330; $ 9.696.390 
Atento Swat Bogotá;1/06/2024;Servicios Fijo;264; $ 7.757.112 
Atento Swat Bogotá;1/07/2024;Servicios Fijo;232; $ 6.816.856 
Atento Swat Bogotá;1/08/2024;Servicios Fijo;232; $ 6.816.856 
Atento Swat Bogotá;1/09/2024;Servicios Fijo;232; $ 6.816.856 
Atento Swat Bogotá;1/10/2024;Servicios Fijo;297; $ 8.726.751 
Atento Swat Bogotá;1/11/2024;Servicios Fijo;297; $ 8.726.751 
Atento Swat Bogotá;1/12/2024;Servicios Fijo;280; $ 8.227.240 
Atento Swat Bogotá;1/01/2024;Tecnología;59; $ 15.361.824 
Atento Swat Bogotá;1/02/2024;Tecnología;39; $ 10.241.216 
Atento Swat Bogotá;1/03/2024;Tecnología;99; $ 25.645.684 
Atento Swat Bogotá;1/04/2024;Tecnología;198; $ 51.495.917 
Atento Swat Bogotá;1/05/2024;Tecnología;201; $ 52.295.454 
Atento Swat Bogotá;1/06/2024;Tecnología;204; $ 53.104.521 
Atento Swat Bogotá;1/07/2024;Tecnología;204; $ 53.104.521 
Atento Swat Bogotá;1/08/2024;Tecnología;239; $ 62.200.000 
Atento Swat Bogotá;1/09/2024;Tecnología;239; $ 62.200.000 
Atento Swat Bogotá;1/10/2024;Tecnología;239; $ 62.092.943 
Atento Swat Bogotá;1/11/2024;Tecnología;247; $ 64.125.362 
Atento Swat Bogotá;1/12/2024;Tecnología;248; $ 64.319.510 
Atento Swat Bogotá;1/01/2024;Terminales;52; $ 62.478.589 
Atento Swat Bogotá;1/02/2024;Terminales;30; $ 36.051.076 
Atento Swat Bogotá;1/03/2024;Terminales;51; $ 60.819.400 
Atento Swat Bogotá;1/04/2024;Terminales;53; $ 63.121.616 
Atento Swat Bogotá;1/05/2024;Terminales;62; $ 73.832.885 
Atento Swat Bogotá;1/06/2024;Terminales;54; $ 64.832.885 
Atento Swat Bogotá;1/07/2024;Terminales;54; $ 64.832.885 
Atento Swat Bogotá;1/08/2024;Terminales;54; $ 64.832.885 
Atento Swat Bogotá;1/09/2024;Terminales;51; $ 61.141.688 
Atento Swat Bogotá;1/10/2024;Terminales;46; $ 55.184.649 
Atento Swat Bogotá;1/11/2024;Terminales;42; $ 49.822.368 
Atento Swat Bogotá;1/12/2024;Terminales;95; $ 113.176.015 
Atento Swat Bogotá;1/01/2024;UG Fijo;249; $ 3.984.077 
Atento Swat Bogotá;1/02/2024;UG Fijo;285; $ 4.565.088 
Atento Swat Bogotá;1/03/2024;UG Fijo;428; $ 6.848.000 
Atento Swat Bogotá;1/04/2024;UG Fijo;428; $ 6.847.632 
Atento Swat Bogotá;1/05/2024;UG Fijo;380; $ 6.086.784 
Atento Swat Bogotá;1/06/2024;UG Fijo;380; $ 6.086.784 
Atento Swat Bogotá;1/07/2024;UG Fijo;380; $ 6.086.784 
Atento Swat Bogotá;1/08/2024;UG Fijo;600; $ 6.086.784 
Atento Swat Bogotá;1/09/2024;UG Fijo;600; $ 8.400.000 
Atento Swat Bogotá;1/10/2024;UG Fijo;600; $ 9.600.000 
Atento Swat Bogotá;1/11/2024;UG Fijo;600; $ 9.600.000 
Atento Swat Bogotá;1/12/2024;UG Fijo;600; $ 9.600.000 
Atento Swat Bogotá;1/01/2024;UG Móvil;182; $ 1.853.466 
Atento Swat Bogotá;1/02/2024;UG Móvil;110; $ 1.125.000 
Atento Swat Bogotá;1/03/2024;UG Móvil;176; $ 1.800.000 
Atento Swat Bogotá;1/04/2024;UG Móvil;158; $ 1.612.500 
Atento Swat Bogotá;1/05/2024;UG Móvil;140; $ 1.433.333 
Atento Swat Bogotá;1/06/2024;UG Móvil;140; $ 1.433.333 
Atento Swat Bogotá;1/07/2024;UG Móvil;0; $ -   
Atento Swat Bogotá;1/08/2024;UG Móvil;39; $ 400.000 
Atento Swat Bogotá;1/09/2024;UG Móvil;39; $ 400.000 
Atento Swat Bogotá;1/10/2024;UG Móvil;39; $ 400.000 
Atento Swat Bogotá;1/11/2024;UG Móvil;39; $ 400.000 
Atento Swat Bogotá;1/12/2024;UG Móvil;39; $ 400.000 
Atento Swat Bogotá;1/01/2024;Ultra WiFi;923; $ 138.256.412 
Atento Swat Bogotá;1/02/2024;Ultra WiFi;616; $ 92.170.941 
Atento Swat Bogotá;1/03/2024;Ultra WiFi;1541; $ 230.811.156 
Atento Swat Bogotá;1/04/2024;Ultra WiFi;3095; $ 463.463.255 
Atento Swat Bogotá;1/05/2024;Ultra WiFi;3143; $ 470.659.087 
Atento Swat Bogotá;1/06/2024;Ultra WiFi;3192; $ 477.940.692 
Atento Swat Bogotá;1/07/2024;Ultra WiFi;3192; $ 477.940.692 
Atento Swat Bogotá;1/08/2024;Ultra WiFi;3737; $ 559.800.000 
Atento Swat Bogotá;1/09/2024;Ultra WiFi;3395; $ 559.800.000 
Atento Swat Bogotá;1/10/2024;Ultra WiFi;3389; $ 558.836.489 
Atento Swat Bogotá;1/11/2024;Ultra WiFi;3500; $ 577.128.261 
Atento Swat Bogotá;1/12/2024;Ultra WiFi;3511; $ 578.875.593 
Atento Traslados Pereira;1/01/2024;Adicionales;447; $ 7.788.081 
Atento Traslados Pereira;1/02/2024;Adicionales;1656; $ 28.852.488 
Atento Traslados Pereira;1/03/2024;Adicionales;950; $ 16.551.850 
Atento Traslados Pereira;1/04/2024;Adicionales;965; $ 16.813.195 
Atento Traslados Pereira;1/05/2024;Adicionales;1053; $ 18.346.419 
Atento Traslados Pereira;1/06/2024;Adicionales;980; $ 17.074.540 
Atento Traslados Pereira;1/07/2024;Adicionales;660; $ 11.499.180 
Atento Traslados Pereira;1/08/2024;Adicionales;966; $ 16.830.618 
Atento Traslados Pereira;1/09/2024;Adicionales;1038; $ 18.085.074 
Atento Traslados Pereira;1/10/2024;Adicionales;1125; $ 19.600.875 
Atento Traslados Pereira;1/11/2024;Adicionales;899; $ 15.663.277 
Atento Traslados Pereira;1/12/2024;Adicionales;900; $ 15.680.700 
Atento Traslados Pereira;1/01/2024;Convergencia Fijo;12; $ -   
Atento Traslados Pereira;1/02/2024;Convergencia Fijo;45; $ -   
Atento Traslados Pereira;1/03/2024;Convergencia Fijo;34; $ -   
Atento Traslados Pereira;1/04/2024;Convergencia Fijo;35; $ -   
Atento Traslados Pereira;1/05/2024;Convergencia Fijo;36; $ -   
Atento Traslados Pereira;1/06/2024;Convergencia Fijo;26; $ -   
Atento Traslados Pereira;1/07/2024;Convergencia Fijo;21; $ -   
Atento Traslados Pereira;1/08/2024;Convergencia Fijo;21; $ -   
Atento Traslados Pereira;1/09/2024;Convergencia Fijo;21; $ -   
Atento Traslados Pereira;1/10/2024;Convergencia Fijo;23; $ -   
Atento Traslados Pereira;1/11/2024;Convergencia Fijo;18; $ -   
Atento Traslados Pereira;1/12/2024;Convergencia Fijo;18; $ -   
Atento Traslados Pereira;1/01/2024;Convergencia Móvil;12; $ -   
Atento Traslados Pereira;1/02/2024;Convergencia Móvil;25; $ -   
Atento Traslados Pereira;1/03/2024;Convergencia Móvil;18; $ -   
Atento Traslados Pereira;1/04/2024;Convergencia Móvil;16; $ -   
Atento Traslados Pereira;1/05/2024;Convergencia Móvil;17; $ -   
Atento Traslados Pereira;1/06/2024;Convergencia Móvil;6; $ -   
Atento Traslados Pereira;1/07/2024;Convergencia Móvil;0; $ -   
Atento Traslados Pereira;1/09/2024;Convergencia Móvil;7; $ -   
Atento Traslados Pereira;1/10/2024;Convergencia Móvil;10; $ -   
Atento Traslados Pereira;1/12/2024;Convergencia Móvil;6; $ -   
Atento Traslados Pereira;1/11/2024;Convergencia Móvil;6; $ -   
Atento Traslados Pereira;1/11/2024;Habilitador Internet;81; $ 7.738.350 
Atento Traslados Pereira;1/12/2024;Habilitador Internet;80; $ -   
Atento Traslados Pereira;1/01/2024;Línea Nueva;2; $ 67.040 
Atento Traslados Pereira;1/02/2024;Línea Nueva;4; $ 134.080 
Atento Traslados Pereira;1/03/2024;Línea Nueva;3; $ 100.560 
Atento Traslados Pereira;1/04/2024;Línea Nueva;2; $ 67.040 
Atento Traslados Pereira;1/05/2024;Línea Nueva;0; $ -   
Atento Traslados Pereira;1/06/2024;Línea Nueva;2; $ 67.040 
Atento Traslados Pereira;1/07/2024;Línea Nueva;2; $ 67.040 
Atento Traslados Pereira;1/08/2024;Línea Nueva;2; $ 67.040 
Atento Traslados Pereira;1/09/2024;Línea Nueva;2; $ 67.040 
Atento Traslados Pereira;1/10/2024;Línea Nueva;2; $ 67.040 
Atento Traslados Pereira;1/11/2024;Línea Nueva;1; $ 33.520 
Atento Traslados Pereira;1/12/2024;Línea Nueva;3; $ 100.560 
Atento Traslados Pereira;1/01/2024;Migraciones;48; $ 1.608.960 
Atento Traslados Pereira;1/02/2024;Migraciones;91; $ 3.050.320 
Atento Traslados Pereira;1/03/2024;Migraciones;64; $ 2.145.280 
Atento Traslados Pereira;1/04/2024;Migraciones;56; $ 1.877.120 
Atento Traslados Pereira;1/05/2024;Migraciones;58; $ 1.944.160 
Atento Traslados Pereira;1/06/2024;Migraciones;43; $ 1.441.360 
Atento Traslados Pereira;1/07/2024;Migraciones;46; $ 1.541.920 
Atento Traslados Pereira;1/08/2024;Migraciones;45; $ 1.508.400 
Atento Traslados Pereira;1/09/2024;Migraciones;44; $ 1.474.880 
Atento Traslados Pereira;1/10/2024;Migraciones;36; $ 1.206.720 
Atento Traslados Pereira;1/11/2024;Migraciones;33; $ 1.106.160 
Atento Traslados Pereira;1/12/2024;Migraciones;37; $ 1.240.240 
Atento Traslados Pereira;1/01/2024;Portabilidad Pospago;39; $ 1.307.280 
Atento Traslados Pereira;1/02/2024;Portabilidad Pospago;92; $ 3.083.840 
Atento Traslados Pereira;1/03/2024;Portabilidad Pospago;66; $ 2.212.320 
Atento Traslados Pereira;1/04/2024;Portabilidad Pospago;57; $ 1.910.640 
Atento Traslados Pereira;1/05/2024;Portabilidad Pospago;60; $ 2.011.200 
